,mean,std,max
angle_ZX_H_4_False,0.8949999999999999,0.015000000000000015,0.9
angle_ZX_H_4_True,0.65,0.07416198487095663,0.8
angle_ZX_H_6_False,0.8950000000000001,0.015000000000000015,0.9
angle_ZX_H_6_True,0.615,0.12658988901172163,0.85
angle_ZX_H_8_False,0.885,0.02291287847477922,0.9
angle_ZX_H_8_True,0.6100000000000001,0.07681145747868606,0.7
angle_ZX_H_10_False,0.89,0.020000000000000018,0.9
angle_ZX_H_10_True,0.59,0.09165151389911681,0.8
angle_ZXY_H_2_False,0.465,0.07762087348130012,0.6
angle_ZXY_H_2_True,0.7599999999999999,0.09433981132056603,0.95
angle_ZXY_H_4_False,0.805,0.06103277807866852,0.9
angle_ZXY_H_4_True,0.6899999999999998,0.0916515138991168,0.85
angle_ZXY_H_6_False,0.8550000000000001,0.034999999999999996,0.9
angle_ZXY_H_6_True,0.69,0.08888194417315587,0.85
angle_ZXY_H_8_False,0.8399999999999999,0.029999999999999995,0.85
angle_ZXY_H_8_True,0.6599999999999999,0.07999999999999999,0.85
angle_ZXY_H_10_False,0.8700000000000001,0.024494897427831803,0.9
angle_ZXY_H_10_True,0.635,0.09233092656309694,0.8
angle_ZY_H_2_False,0.6300000000000001,0.08426149773176357,0.7
angle_ZY_H_2_True,0.6799999999999999,0.08717797887081348,0.8
angle_ZY_H_4_False,0.8099999999999999,0.048989794855663564,0.9
angle_ZY_H_4_True,0.695,0.09340770846134701,0.85
angle_ZY_H_6_False,0.8450000000000001,0.04716990566028301,0.9
angle_ZY_H_6_True,0.69,0.09433981132056604,0.85
angle_ZY_H_8_False,0.845,0.026925824035672508,0.9
angle_ZY_H_8_True,0.6849999999999999,0.09233092656309694,0.75
angle_ZY_H_10_False,0.835,0.02291287847477917,0.85
angle_ZY_H_10_True,0.5999999999999999,0.08366600265340754,0.7
angle_ZYX_H_2_False,0.89,0.029999999999999992,0.9
angle_ZYX_H_2_True,0.665,0.08381527307120104,0.8
angle_ZYX_H_4_False,0.8949999999999999,0.015000000000000015,0.9
angle_ZYX_H_4_True,0.65,0.08660254037844385,0.8
angle_ZYX_H_6_False,0.9,0.0,0.9
angle_ZYX_H_6_True,0.645,0.06873863542433759,0.75
angle_ZYX_H_8_False,0.9,0.0,0.9
angle_ZYX_H_8_True,0.6699999999999999,0.06782329983125267,0.75
angle_ZYX_H_10_False,0.9,0.0,0.9
angle_ZYX_H_10_True,0.59,0.053851648071345036,0.65
amplitude_2_True,0.8950000000000001,0.015000000000000015,0.9
amplitude_4_True,0.8699999999999999,0.033166247903554005,0.9
amplitude_6_True,0.865,0.03201562118716425,0.9
amplitude_8_True,0.86,0.04358898943540673,0.9
amplitude_10_True,0.875,0.04031128874149274,0.95
