,mean,std,max
angle_YZX_2_False,0.5838028169014085,0.02586530658057318,0.6267605633802817
angle_YZX_2_True,0.6936619718309859,0.06076367142566329,0.7605633802816901
angle_YZX_4_False,0.8288732394366196,0.04618451389315377,0.8732394366197183
angle_YZX_4_True,0.8154929577464788,0.03239436619718309,0.8732394366197183
angle_YZX_6_False,0.8704225352112676,0.023398940458924163,0.9154929577464789
angle_YZX_6_True,0.8070422535211268,0.02600871170791464,0.8380281690140845
angle_YZX_8_False,0.8746478873239436,0.010818515137843142,0.8943661971830986
angle_YZX_8_True,0.8429577464788732,0.024201183489351494,0.8732394366197183
angle_YZX_10_False,0.8774647887323944,0.011867816581938567,0.8943661971830986
angle_YZX_10_True,0.8556338028169014,0.027680625362019085,0.9014084507042254
angle_Y_H_2_False,0.873943661971831,0.011112488618351785,0.8873239436619719
angle_Y_H_2_True,0.8929577464788732,0.02495781006573148,0.9295774647887324
angle_Y_H_4_False,0.9612676056338028,0.011022870311618718,0.9788732394366197
angle_Y_H_4_True,0.8894366197183098,0.020902566309374412,0.9295774647887324
angle_Y_H_6_False,0.9732394366197183,0.005269939981371741,0.9788732394366197
angle_Y_H_6_True,0.9112676056338028,0.020215070555503246,0.9507042253521126
angle_Y_H_8_False,0.9725352112676056,0.00664364868454692,0.9788732394366197
angle_Y_H_8_True,0.9169014084507043,0.01936299589417958,0.9577464788732394
angle_Y_H_10_False,0.9760563380281692,0.004671302521627317,0.9788732394366197
angle_Y_H_10_True,0.9260563380281692,0.017321653346829335,0.9577464788732394
angle_YX_H_2_False,0.7014084507042254,0.045224209459161495,0.7535211267605634
angle_YX_H_2_True,0.7978873239436619,0.03303860311476029,0.8591549295774648
angle_YX_H_4_False,0.7704225352112675,0.047156814205023115,0.8661971830985915
angle_YX_H_4_True,0.8070422535211268,0.02209068611458892,0.8380281690140845
angle_YX_H_6_False,0.802112676056338,0.014242076349406134,0.8309859154929577
angle_YX_H_6_True,0.845774647887324,0.011112488618351745,0.8661971830985915
angle_YX_H_8_False,0.8161971830985916,0.03140718749433487,0.852112676056338
angle_YX_H_8_True,0.856338028169014,0.03230238011599922,0.8943661971830986
angle_YX_H_10_False,0.8154929577464788,0.020843167023871473,0.8450704225352113
angle_YX_H_10_True,0.8901408450704226,0.01787123597246412,0.9084507042253521
angle_YXZ_H_2_False,0.7366197183098592,0.01516947832995633,0.7746478873239436
angle_YXZ_H_2_True,0.6823943661971831,0.0553119590587576,0.7323943661971831
angle_YXZ_H_4_False,0.8190140845070422,0.02817781552639797,0.852112676056338
angle_YXZ_H_4_True,0.7950704225352113,0.030281690140845075,0.8380281690140845
angle_YXZ_H_6_False,0.826056338028169,0.02782358628892733,0.8661971830985915
angle_YXZ_H_6_True,0.7957746478873238,0.03211761760842643,0.8380281690140845
angle_YXZ_H_8_False,0.8366197183098592,0.01211595108034171,0.8591549295774648
angle_YXZ_H_8_True,0.826056338028169,0.029886049540736547,0.8802816901408451
angle_YXZ_H_10_False,0.8422535211267606,0.007181717624778561,0.852112676056338
angle_YXZ_H_10_True,0.8535211267605632,0.02917227489747601,0.8873239436619719
angle_YZ_H_2_False,0.83943661971831,0.04395630009669642,0.8732394366197183
angle_YZ_H_2_True,0.852112676056338,0.03726410297274071,0.9225352112676056
angle_YZ_H_4_False,0.9584507042253521,0.017091071971143113,0.971830985915493
angle_YZ_H_4_True,0.8345070422535212,0.035246461285189296,0.8943661971830986
angle_YZ_H_6_False,0.969718309859155,0.009984117520252004,0.9788732394366197
angle_YZ_H_6_True,0.85,0.020663944719889003,0.8732394366197183
angle_YZ_H_8_False,0.9718309859154932,0.006298783035210692,0.9788732394366197
angle_YZ_H_8_True,0.8654929577464788,0.010656863345367295,0.8802816901408451
angle_YZ_H_10_False,0.9753521126760564,0.004724087276408,0.9788732394366197
angle_YZ_H_10_True,0.8767605633802817,0.012695603082619713,0.8943661971830986
angle_YZX_H_2_False,0.5823943661971831,0.0442094256780831,0.6690140845070423
angle_YZX_H_2_True,0.7669014084507042,0.07422481759435515,0.9014084507042254
angle_YZX_H_4_False,0.6971830985915493,0.03659262269511712,0.7676056338028169
angle_YZX_H_4_True,0.8112676056338028,0.031776096261066145,0.8802816901408451
angle_YZX_H_6_False,0.7084507042253521,0.022314055658809676,0.7464788732394366
angle_YZX_H_6_True,0.8190140845070422,0.02971964485353407,0.8732394366197183
angle_YZX_H_8_False,0.7042253521126761,0.023356512608136638,0.7394366197183099
angle_YZX_H_8_True,0.830281690140845,0.024283013590938953,0.8591549295774648
angle_YZX_H_10_False,0.7380281690140846,0.03403674922139316,0.795774647887324
angle_YZX_H_10_True,0.8556338028169014,0.030084520229991314,0.9154929577464789
angle_Z_H_2_False,0.8190140845070422,0.10791205173906028,0.8873239436619719
angle_Z_H_2_True,0.845774647887324,0.11671672158096207,0.9366197183098591
angle_Z_H_4_False,0.9633802816901408,0.009342605043254685,0.9788732394366197
angle_Z_H_4_True,0.9119718309859154,0.030248917739316226,0.9577464788732394
angle_Z_H_6_False,0.967605633802817,0.007841921637788792,0.9788732394366197
angle_Z_H_6_True,0.9119718309859154,0.026208160656237163,0.9436619718309859
angle_Z_H_8_False,0.9732394366197183,0.005269939981371741,0.9788732394366197
angle_Z_H_8_True,0.9183098591549296,0.01267605633802815,0.9366197183098591
angle_Z_H_10_False,0.9732394366197183,0.008795771828730155,0.9788732394366197
angle_Z_H_10_True,0.9211267605633802,0.013655436218074147,0.9436619718309859
angle_ZX_H_2_False,0.6316901408450704,0.08636743289910977,0.7323943661971831
angle_ZX_H_2_True,0.7450704225352112,0.05314918947637525,0.8169014084507042
angle_ZX_H_4_False,0.7661971830985915,0.04815583379515144,0.8309859154929577
angle_ZX_H_4_True,0.8373239436619718,0.036518006091448375,0.8802816901408451
angle_ZX_H_6_False,0.795774647887324,0.028169014084507053,0.8380281690140845
