,mean,std,max
angle_XZ_8_False,0.9700000000000001,0.02333333333333333,1.0
angle_XZ_8_True,0.8933333333333332,0.03265986323710903,0.9333333333333333
angle_XZ_10_False,0.9666666666666666,0.014907119849998594,1.0
angle_XZ_10_True,0.9066666666666668,0.038873012632301994,0.9666666666666667
angle_XZY_2_False,0.7,0.08027729719194865,0.8333333333333334
angle_XZY_2_True,0.8,0.07302967433402217,0.9333333333333333
angle_XZY_4_False,0.95,0.03073181485764295,1.0
angle_XZY_4_True,0.8500000000000002,0.04013864859597431,0.9
angle_XZY_6_False,0.9633333333333333,0.02333333333333333,1.0
angle_XZY_6_True,0.8299999999999998,0.07666666666666669,0.9333333333333333
angle_XZY_8_False,0.9633333333333333,0.01795054935711501,1.0
angle_XZY_8_True,0.79,0.039581140290126396,0.8666666666666667
angle_XZY_10_False,0.9633333333333333,0.017950549357115007,1.0
angle_XZY_10_True,0.7966666666666666,0.06227180564089803,0.9333333333333333
angle_Y_2_False,0.8833333333333334,0.05426273532033234,0.9333333333333333
angle_Y_2_True,0.8633333333333335,0.06403124237432847,0.9666666666666667
angle_Y_4_False,0.9633333333333333,0.017950549357115007,1.0
angle_Y_4_True,0.97,0.023333333333333327,1.0
angle_Y_6_False,0.9533333333333334,0.01632993161855452,0.9666666666666667
angle_Y_6_True,0.9700000000000001,0.02333333333333333,1.0
angle_Y_8_False,0.96,0.02494438257849294,1.0
angle_Y_8_True,0.96,0.02494438257849294,1.0
angle_Y_10_False,0.9566666666666667,0.026034165586355507,1.0
angle_Y_10_True,0.9666666666666666,0.033333333333333326,1.0
angle_YX_2_False,0.8033333333333333,0.08491826135238001,0.9
angle_YX_2_True,0.8533333333333335,0.04268749491621898,0.9
angle_YX_4_False,0.9,0.05577733510227169,0.9666666666666667
angle_YX_4_True,0.9366666666666668,0.04582575694955839,1.0
angle_YX_6_False,0.9099999999999999,0.03666666666666665,0.9666666666666667
angle_YX_6_True,0.9266666666666667,0.04666666666666666,0.9666666666666667
angle_YX_8_False,0.9400000000000001,0.03265986323710903,1.0
angle_YX_8_True,0.9199999999999999,0.03399346342395189,0.9666666666666667
angle_YX_10_False,0.9233333333333335,0.042295258468165065,1.0
angle_YX_10_True,0.9066666666666668,0.044221663871405324,0.9666666666666667
angle_YXZ_2_False,0.8333333333333334,0.039440531887330765,0.9
angle_YXZ_2_True,0.82,0.09683892697555968,1.0
angle_YXZ_4_False,0.9666666666666668,0.029814239699997188,1.0
angle_YXZ_4_True,0.8300000000000001,0.045825756949558406,0.8666666666666667
angle_YXZ_6_False,0.9733333333333334,0.01333333333333333,1.0
angle_YXZ_6_True,0.8400000000000001,0.05734883511361751,0.9333333333333333
angle_YXZ_8_False,0.9700000000000001,0.009999999999999998,1.0
angle_YXZ_8_True,0.7733333333333333,0.0416333199893227,0.8333333333333334
angle_YXZ_10_False,0.9733333333333334,0.01333333333333333,1.0
angle_YXZ_10_True,0.79,0.04484541349024571,0.8666666666666667
angle_YZ_2_False,0.7933333333333333,0.09865765724632497,0.9333333333333333
angle_YZ_2_True,0.93,0.04333333333333332,1.0
angle_YZ_4_False,0.9666666666666666,0.02108185106778919,1.0
angle_YZ_4_True,0.9400000000000001,0.019999999999999997,0.9666666666666667
angle_YZ_6_False,0.9533333333333334,0.02666666666666666,1.0
angle_YZ_6_True,0.9433333333333334,0.03666666666666665,1.0
angle_YZ_8_False,0.97,0.01795054935711501,1.0
angle_YZ_8_True,0.9333333333333333,0.036514837167011066,1.0
angle_YZ_10_False,0.9700000000000001,0.009999999999999998,1.0
angle_YZ_10_True,0.9166666666666667,0.04013864859597431,0.9666666666666667
angle_YZX_2_False,0.7233333333333334,0.12206555615733705,0.8666666666666667
angle_YZX_2_True,0.7699999999999999,0.06046119049072354,0.8666666666666667
angle_YZX_4_False,0.8066666666666666,0.07717224601860152,0.9
angle_YZX_4_True,0.9566666666666667,0.026034165586355507,1.0
angle_YZX_6_False,0.82,0.03711842908553347,0.9
angle_YZX_6_True,0.96,0.03265986323710903,1.0
angle_YZX_8_False,0.8433333333333334,0.03349958540373629,0.9
angle_YZX_8_True,0.9533333333333334,0.022110831935702662,1.0
angle_YZX_10_False,0.8400000000000001,0.038873012632301994,0.9
angle_YZX_10_True,0.96,0.02905932629027115,1.0
angle_Y_H_2_False,0.8466666666666667,0.10561986345169908,0.9666666666666667
angle_Y_H_2_True,0.8533333333333333,0.06000000000000001,0.9
angle_Y_H_4_False,0.96,0.029059326290271154,1.0
angle_Y_H_4_True,0.9833333333333334,0.022360679774997894,1.0
angle_Y_H_6_False,0.9666666666666666,0.02108185106778919,1.0
angle_Y_H_6_True,0.9633333333333333,0.02768874620972691,1.0
angle_Y_H_8_False,0.96,0.01333333333333333,0.9666666666666667
angle_Y_H_8_True,0.96,0.019999999999999997,1.0
angle_Y_H_10_False,0.9533333333333334,0.02211083193570266,1.0
angle_Y_H_10_True,0.9533333333333334,0.030550504633038926,1.0
angle_YX_H_2_False,0.8,0.10852547064066473,0.9333333333333333
angle_YX_H_2_True,0.8933333333333333,0.06633249580710798,1.0
angle_YX_H_4_False,0.96,0.019999999999999997,1.0
angle_YX_H_4_True,0.9266666666666667,0.044221663871405324,0.9666666666666667
