,mean,std,max
angle_YZX_8_False,0.8277777777777778,0.020786985482077462,0.8611111111111112
angle_YZX_8_True,0.5611111111111111,0.0936238863686262,0.7222222222222222
angle_YZX_10_False,0.8333333333333334,0.02151657414559677,0.8611111111111112
angle_YZX_10_True,0.5888888888888888,0.049378857873975474,0.6666666666666666
angle_Y_H_2_False,0.8083333333333333,0.014958791130929183,0.8333333333333334
angle_Y_H_2_True,0.8472222222222223,0.05590169943749472,0.9444444444444444
angle_Y_H_4_False,0.9416666666666667,0.02307395517477244,0.9722222222222222
angle_Y_H_4_True,0.8527777777777779,0.04312270748961117,0.9166666666666666
angle_Y_H_6_False,0.9416666666666667,0.014958791130929183,0.9722222222222222
angle_Y_H_6_True,0.8388888888888889,0.046147910349544845,0.9166666666666666
angle_Y_H_8_False,0.9444444444444444,0.01756820922315767,0.9722222222222222
angle_Y_H_8_True,0.825,0.05129495920172052,0.9166666666666666
angle_Y_H_10_False,0.9555555555555555,0.018425693279752228,0.9722222222222222
angle_Y_H_10_True,0.7916666666666667,0.05590169943749477,0.8611111111111112
angle_YX_H_2_False,0.6444444444444445,0.08407081083567532,0.8055555555555556
angle_YX_H_2_True,0.7416666666666666,0.0556249566513911,0.8055555555555556
angle_YX_H_4_False,0.7416666666666667,0.060921422776281424,0.8333333333333334
angle_YX_H_4_True,0.711111111111111,0.0787635937708768,0.8333333333333334
angle_YX_H_6_False,0.7916666666666667,0.039771725175767665,0.8611111111111112
angle_YX_H_6_True,0.6944444444444444,0.04120110270608704,0.7777777777777778
angle_YX_H_8_False,0.8027777777777778,0.04383259399460972,0.8888888888888888
angle_YX_H_8_True,0.675,0.062175081348887204,0.8055555555555556
angle_YX_H_10_False,0.8111111111111112,0.024216105241892643,0.8611111111111112
angle_YX_H_10_True,0.6222222222222223,0.08351831321318282,0.7222222222222222
angle_YXZ_H_2_False,0.6444444444444445,0.011111111111111117,0.6666666666666666
angle_YXZ_H_2_True,0.5944444444444444,0.08975274678557504,0.6944444444444444
angle_YXZ_H_4_False,0.8027777777777778,0.03390709893259363,0.8333333333333334
angle_YXZ_H_4_True,0.675,0.08150778195067337,0.75
angle_YXZ_H_6_False,0.8027777777777778,0.03154949081000154,0.8611111111111112
angle_YXZ_H_6_True,0.6277777777777778,0.07049209744694176,0.7222222222222222
angle_YXZ_H_8_False,0.7805555555555557,0.03154949081000153,0.8333333333333334
angle_YXZ_H_8_True,0.5861111111111111,0.08735658440842436,0.7222222222222222
angle_YXZ_H_10_False,0.7972222222222223,0.03055555555555557,0.8333333333333334
angle_YXZ_H_10_True,0.5611111111111112,0.08766518798921943,0.6666666666666666
angle_YZ_H_2_False,0.7638888888888888,0.025609845714702477,0.8055555555555556
angle_YZ_H_2_True,0.7972222222222223,0.062175081348887225,0.8611111111111112
angle_YZ_H_4_False,0.9305555555555556,0.041666666666666644,1.0
angle_YZ_H_4_True,0.7583333333333333,0.03938179688543842,0.8333333333333334
angle_YZ_H_6_False,0.9222222222222222,0.027216552697590858,0.9444444444444444
angle_YZ_H_6_True,0.6916666666666667,0.06966631224435806,0.8055555555555556
angle_YZ_H_8_False,0.9138888888888888,0.02307395517477244,0.9722222222222222
angle_YZ_H_8_True,0.6416666666666666,0.0799787780493776,0.7777777777777778
angle_YZ_H_10_False,0.961111111111111,0.028327886186626596,1.0
angle_YZ_H_10_True,0.6055555555555556,0.06431020501550123,0.6666666666666666
angle_YZX_H_2_False,0.475,0.08282250842153097,0.6388888888888888
angle_YZX_H_2_True,0.6694444444444445,0.10646537720409334,0.8333333333333334
angle_YZX_H_4_False,0.6611111111111111,0.07114582486036498,0.8055555555555556
angle_YZX_H_4_True,0.6861111111111111,0.05422005915539761,0.7777777777777778
angle_YZX_H_6_False,0.6694444444444445,0.048828877309019275,0.75
angle_YZX_H_6_True,0.6499999999999999,0.08975274678557507,0.8055555555555556
angle_YZX_H_8_False,0.6694444444444445,0.053359368645273735,0.75
angle_YZX_H_8_True,0.5527777777777778,0.0799787780493776,0.6666666666666666
angle_YZX_H_10_False,0.6972222222222222,0.058860055834491935,0.8055555555555556
angle_YZX_H_10_True,0.6138888888888888,0.07703013679923358,0.7222222222222222
angle_Z_H_2_False,0.7583333333333333,0.11183790077331887,0.8611111111111112
angle_Z_H_2_True,0.8083333333333333,0.07802539947326743,0.8888888888888888
angle_Z_H_4_False,0.9416666666666667,0.02307395517477244,0.9722222222222222
angle_Z_H_4_True,0.8916666666666666,0.04203540541783763,0.9444444444444444
angle_Z_H_6_False,0.9388888888888888,0.016666666666666673,0.9722222222222222
